shipment_id,product_id,supplier_id,route_id,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,transit_hours,quantity,unit_cost,recorded_temperature,required_temp_min,required_temp_max,deviation_c,temperature_excursion_flag,excursion_severity,excursion_duration_hours,delay_flag,delay_duration_hours,spoilage_risk_score,spoilage_risk_category,estimated_spoilage_qty,estimated_financial_loss
SHP00127,P014,S004,R028,2024-03-22,2024-03-25 05:06:34,2024-03-26 12:14:24,Delivered,98.4,500.0,16.04,13.3,13,15,0.0,0,,16.4,1.0,31.13055555555556,2,Medium Risk,50,802.0
SHP00128,P003,S007,R017,2024-08-22,2024-08-24 22:16:24,2024-08-26 15:18:00,Delivered,111.3,500.0,18.91,4.0,2,6,0.0,0,,0.0,1.0,41.02666666666666,3,High Risk,175,3309.25
SHP00129,P014,S003,R009,2024-07-06,2024-07-08 07:01:49,,Cancelled,75.9,250.0,16.04,13.4,13,15,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00130,P018,S005,R027,2024-11-15,2024-11-15 10:27:06,2024-11-16 07:40:48,Delivered,14.4,300.0,16.44,3.2,0,4,0.0,0,,2.9,1.0,21.22833333333333,1,Medium Risk,30,493.2
SHP00131,P007,S010,R017,2024-07-24,2024-07-26 19:52:10,,Cancelled,84.9,500.0,12.06,1.9,0,4,0.0,0,,28.3,,,2,Medium Risk,50,603.0
SHP00132,P020,S006,R006,2024-07-20,2024-07-23 21:27:53,2024-07-25 15:36:00,Delivered,135.6,500.0,23.51,3.3,0,4,0.0,0,,0.0,1.0,42.13527777777778,2,Medium Risk,50,1175.5
SHP00133,P001,S006,R011,2024-12-10,2024-12-12 13:16:30,2024-12-12 04:36:00,Delivered,52.6,50.0,16.53,17.8,2,4,13.8,1,Severe,17.5,0.0,0.0,6,Critical Risk,37,611.61
SHP00134,P019,S010,R008,2024-01-27,2024-01-30 03:41:37,2024-01-31 11:08:24,Delivered,97.4,150.0,9.85,11.4,8,12,0.0,0,,0.0,1.0,31.44638888888889,2,Medium Risk,15,147.75
SHP00135,P004,S004,R001,2024-08-13,2024-08-14 23:43:24,2024-08-15 08:19:12,Delivered,51.2,500.0,11.42,5.1,2,6,0.0,0,,0.0,1.0,8.596666666666666,2,Medium Risk,50,571.0
SHP00136,P005,S009,R007,2024-10-14,2024-10-19 19:30:32,2024-10-19 16:36:00,Delivered,136.6,300.0,13.38,0.7,0,4,0.0,0,,82.0,0.0,0.0,2,Medium Risk,30,401.4
SHP00137,P009,S010,R016,2024-04-08,2024-04-11 17:28:58,2024-04-13 19:18:00,Delivered,139.3,250.0,8.03,16.8,-1,2,14.8,1,Severe,27.9,1.0,49.81722222222222,6,Critical Risk,187,1501.61
SHP00138,P011,S008,R012,2024-10-13,2024-10-15 06:27:21,2024-10-16 04:00:00,In Transit,76.0,400.0,21.42,1.0,-1,2,0.0,0,,0.0,1.0,21.544166666666666,2,Medium Risk,40,856.8
SHP00139,P005,S005,R002,2024-05-27,2024-05-27 21:34:10,2024-05-29 07:50:24,Delivered,34.9,250.0,13.38,-4.7,0,4,4.7,1,Mild,17.4,1.0,34.27055555555555,5,Critical Risk,187,2502.06
SHP00140,P004,S010,R024,2024-10-27,2024-10-31 06:42:15,2024-11-03 01:36:00,Delivered,106.0,100.0,11.42,2.9,2,6,0.0,0,,63.6,1.0,66.89583333333333,5,Critical Risk,75,856.5
SHP00141,P005,S001,R018,2024-03-21,2024-03-22 08:16:19,2024-03-23 03:02:24,Delivered,31.9,250.0,13.38,0.8,0,4,0.0,0,,10.6,1.0,18.76805555555556,3,High Risk,87,1164.06
SHP00142,P003,S010,R008,2024-09-30,2024-10-03 14:09:06,2024-10-04 11:00:00,Delivered,107.0,150.0,18.91,15.8,2,6,9.8,1,Severe,64.2,1.0,20.848333333333333,7,Critical Risk,112,2117.92
SHP00143,P013,S008,R006,2024-05-28,2024-05-31 09:02:04,2024-06-02 20:34:48,Delivered,127.8,250.0,3.35,3.9,0,4,0.0,0,,42.6,1.0,59.54555555555555,4,High Risk,87,291.45
SHP00144,P016,S003,R028,2024-09-15,2024-09-17 19:03:26,2024-09-18 07:42:00,Delivered,79.7,250.0,19.67,1.8,0,4,0.0,0,,26.6,1.0,12.642777777777775,3,High Risk,87,1711.29
SHP00145,P010,S010,R022,2024-04-08,2024-04-13 15:08:43,2024-04-15 13:16:48,Delivered,113.3,100.0,3.9,-23.5,-18,-15,5.5,1,Severe,22.7,1.0,46.13472222222222,6,Critical Risk,75,292.5
SHP00146,P008,S001,R009,2024-07-15,2024-07-17 11:12:07,2024-07-19 21:02:24,Delivered,53.2,50.0,19.33,2.9,0,4,0.0,0,,10.6,1.0,57.83805555555556,2,Medium Risk,5,96.65
SHP00147,P002,S002,R015,2024-06-06,2024-06-07 14:37:56,2024-06-08 04:48:00,Delivered,33.0,100.0,6.75,16.9,2,4,12.9,1,Severe,0.0,1.0,14.167777777777776,5,Critical Risk,75,506.25
SHP00148,P008,S004,R005,2024-09-01,2024-09-04 13:35:59,2024-09-04 06:58:48,Delivered,71.8,500.0,19.33,2.2,0,4,0.0,0,,23.9,0.0,0.0,2,Medium Risk,50,966.5
SHP00149,P008,S010,R028,2024-02-11,2024-02-13 23:36:25,2024-02-14 10:48:00,Delivered,82.8,200.0,19.33,11.0,0,4,7.0,1,Severe,27.6,1.0,11.193055555555556,6,Critical Risk,150,2899.5
SHP00150,P017,S008,R004,2024-12-14,2024-12-14 08:40:30,2024-12-14 07:48:00,In Transit,7.8,500.0,21.86,3.2,0,4,0.0,0,,2.6,0.0,0.0,2,Medium Risk,50,1093.0
SHP00151,P002,S009,R015,2024-12-10,2024-12-11 14:53:48,2024-12-12 03:24:00,Delivered,51.4,50.0,6.75,-0.5,2,4,2.5,1,Mild,0.0,1.0,12.503333333333334,3,High Risk,17,114.75
SHP00152,P002,S002,R016,2024-01-17,2024-01-20 15:43:14,2024-01-20 19:36:00,In Transit,91.6,400.0,6.75,3.5,2,4,0.0,0,,0.0,1.0,3.879444444444444,1,Medium Risk,40,270.0
SHP00153,P013,S007,R003,2024-12-15,2024-12-21 05:23:17,2024-12-23 16:42:00,Delivered,208.7,400.0,3.35,11.1,0,4,7.1,1,Severe,104.4,1.0,59.31194444444444,7,Critical Risk,300,1005.0
SHP00154,P001,S001,R010,2024-08-25,2024-08-28 19:34:34,2024-08-29 19:48:00,Delivered,115.8,250.0,16.53,6.1,2,4,2.1,1,Mild,38.6,1.0,24.22388888888889,6,Critical Risk,187,3091.11
SHP00155,P002,S007,R020,2024-01-09,2024-01-14 09:51:29,2024-01-15 03:10:48,Delivered,133.8,50.0,6.75,3.3,2,4,0.0,0,,33.4,1.0,17.321944444444444,2,Medium Risk,5,33.75
SHP00156,P008,S009,R007,2024-01-29,2024-02-04 04:02:52,2024-02-02 21:36:00,Delivered,117.6,300.0,19.33,15.2,0,4,11.2,1,Severe,23.5,0.0,0.0,3,High Risk,105,2029.65
SHP00157,P017,S004,R014,2024-06-02,2024-06-06 03:14:08,2024-06-06 08:56:24,Delivered,95.4,500.0,21.86,8.1,0,4,4.1,1,Mild,47.7,1.0,5.704444444444444,3,High Risk,175,3825.5
SHP00158,P013,S009,R011,2024-12-22,2024-12-24 10:06:16,2024-12-24 19:12:00,Delivered,67.2,250.0,3.35,9.1,0,4,5.1,1,Severe,0.0,1.0,9.095555555555556,4,High Risk,87,291.45
SHP00159,P002,S009,R014,2024-08-01,2024-08-04 19:19:57,2024-08-05 20:30:00,Delivered,116.5,500.0,6.75,3.3,2,4,0.0,0,,23.3,1.0,25.1675,3,High Risk,175,1181.25
SHP00160,P007,S001,R009,2024-07-12,2024-07-14 09:34:46,2024-07-16 19:12:00,Delivered,72.0,200.0,12.06,3.0,0,4,0.0,0,,0.0,1.0,57.62055555555556,2,Medium Risk,20,241.2
SHP00161,P001,S004,R007,2024-03-01,2024-03-06 21:52:59,2024-03-13 00:09:36,Delivered,180.1,200.0,16.53,-1.6,2,4,3.6,1,Mild,36.0,1.0,146.27694444444444,4,High Risk,70,1157.1
SHP00162,P018,S006,R010,2024-05-13,2024-05-17 01:25:43,2024-05-16 22:06:00,Delivered,94.1,300.0,16.44,-1.4,0,4,1.4,1,Mild,0.0,0.0,0.0,1,Medium Risk,30,493.2
SHP00163,P002,S010,R028,2024-04-23,2024-04-25 16:39:42,2024-04-27 07:57:00,Delivered,94.5,250.0,6.75,3.4,2,4,0.0,0,,0.0,1.0,39.28833333333333,3,High Risk,87,587.25
SHP00164,P019,S004,R016,2024-10-08,2024-10-12 00:42:14,2024-10-12 21:48:00,Delivered,117.8,500.0,9.85,5.9,8,12,2.1,1,Mild,0.0,1.0,21.09611111111111,2,Medium Risk,50,492.5
SHP00165,P006,S003,R024,2024-10-06,2024-10-11 01:14:01,2024-10-11 07:24:00,Delivered,127.4,50.0,16.77,0.2,0,4,0.0,0,,0.0,1.0,6.166388888888889,1,Medium Risk,5,83.85
SHP00166,P002,S001,R014,2024-03-11,2024-03-14 21:09:10,2024-03-17 07:34:48,Delivered,137.8,300.0,6.75,3.0,2,4,0.0,0,,45.9,1.0,58.42722222222222,5,Critical Risk,225,1518.75
SHP00167,P020,S008,R022,2024-09-06,2024-09-11 07:20:11,2024-09-10 01:54:00,Delivered,97.9,200.0,23.51,2.9,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00168,P004,S009,R005,2024-05-03,2024-05-06 10:09:15,2024-05-07 00:27:36,In Transit,74.2,300.0,11.42,3.6,2,6,0.0,0,,24.7,1.0,14.305833333333334,4,High Risk,105,1199.1
SHP00169,P008,S005,R022,2024-02-11,2024-02-16 15:11:43,2024-02-19 15:21:00,Delivered,159.5,500.0,19.33,1.5,0,4,0.0,0,,0.0,1.0,72.15472222222222,2,Medium Risk,50,966.5
SHP00170,P003,S008,R028,2024-08-10,2024-08-12 20:56:09,2024-08-18 04:27:36,Delivered,89.3,50.0,18.91,5.48,2,6,0.0,0,,17.9,1.0,127.52416666666667,3,High Risk,17,321.47
SHP00171,P016,S005,R002,2024-02-08,2024-02-08 22:28:08,,Cancelled,30.1,50.0,19.67,9.1,0,4,5.1,1,Severe,0.0,,,3,High Risk,17,334.39
SHP00172,P013,S002,R010,2024-03-24,2024-03-27 19:57:40,2024-03-29 20:39:36,Delivered,108.2,150.0,3.35,-3.7,0,4,3.7,1,Mild,27.0,1.0,48.69888888888889,3,High Risk,52,174.2
SHP00173,P017,S006,R002,2024-02-20,2024-02-21 00:57:45,2024-02-21 01:42:00,Delivered,25.7,300.0,21.86,-3.6,0,4,3.6,1,Mild,6.4,1.0,0.7375,1,Medium Risk,30,655.8
SHP00174,P015,S008,R008,2024-07-01,2024-07-04 06:50:46,2024-07-04 23:36:00,Delivered,95.6,250.0,6.02,1.5,0,4,0.0,0,,0.0,1.0,16.753888888888888,1,Medium Risk,25,150.5
SHP00175,P009,S003,R013,2024-12-30,2025-01-05 02:56:54,2025-01-07 21:48:00,Delivered,213.8,250.0,8.03,-0.7,-1,2,0.0,0,,106.9,1.0,66.85166666666667,5,Critical Risk,187,1501.61
SHP00176,P003,S003,R014,2024-08-17,2024-08-21 02:24:27,2024-08-21 20:30:00,Delivered,116.5,300.0,18.91,4.2,2,6,0.0,0,,0.0,1.0,18.0925,2,Medium Risk,30,567.3
SHP00177,P013,S002,R024,2024-10-13,2024-10-18 02:32:40,2024-10-20 11:18:00,Delivered,163.0,150.0,3.35,1.5,0,4,0.0,0,,0.0,1.0,56.75555555555555,2,Medium Risk,15,50.25
SHP00178,P003,S003,R014,2024-05-21,2024-05-25 01:52:48,2024-05-25 10:18:00,Delivered,106.3,500.0,18.91,3.0,2,6,0.0,0,,63.8,1.0,8.42,4,High Risk,175,3309.25
SHP00179,P005,S005,R001,2024-07-21,2024-07-23 04:17:15,,Cancelled,51.9,150.0,13.38,1.3,0,4,0.0,0,,13.0,,,2,Medium Risk,15,200.7
SHP00180,P007,S008,R011,2024-03-31,2024-04-02 19:49:26,2024-04-03 21:12:00,Delivered,93.2,200.0,12.06,7.5,0,4,3.5,1,Mild,46.6,1.0,25.37611111111111,5,Critical Risk,150,1809.0
SHP00181,P013,S006,R004,2024-10-15,2024-10-15 09:20:55,2024-10-15 07:48:00,Delivered,7.8,200.0,3.35,8.4,0,4,4.4,1,Mild,0.0,0.0,0.0,1,Medium Risk,20,67.0
SHP00182,P003,S007,R022,2024-09-12,2024-09-17 01:48:25,,Cancelled,87.2,400.0,18.91,3.7,2,6,0.0,0,,0.0,,,1,Medium Risk,40,756.4
SHP00183,P013,S009,R017,2024-12-20,2024-12-22 19:44:55,2024-12-27 08:39:36,Delivered,80.3,100.0,3.35,-2.4,0,4,2.4,1,Mild,0.0,1.0,108.9113888888889,3,High Risk,35,117.25
SHP00184,P012,S003,R021,2024-11-09,2024-11-12 16:43:04,2024-11-11 23:03:36,Delivered,64.6,400.0,18.65,3.0,0,4,0.0,0,,16.2,0.0,0.0,2,Medium Risk,40,746.0
SHP00185,P017,S009,R018,2024-10-24,2024-10-25 04:13:08,2024-10-25 14:18:00,Delivered,38.3,150.0,21.86,2.7,0,4,0.0,0,,0.0,1.0,10.081111111111111,1,Medium Risk,15,327.9
SHP00186,P010,S007,R003,2024-02-29,2024-03-06 01:33:10,2024-03-08 02:36:00,Delivered,194.6,500.0,3.9,-15.6,-18,-15,0.0,0,,77.8,1.0,49.047222222222224,5,Critical Risk,375,1462.5
SHP00187,P015,S006,R003,2024-06-02,2024-06-08 01:02:17,2024-06-06 15:00:00,Delivered,111.0,150.0,6.02,0.4,0,4,0.0,0,,44.4,0.0,0.0,2,Medium Risk,15,90.3
SHP00188,P006,S009,R006,2024-06-18,2024-06-22 01:11:45,2024-06-22 10:12:00,Delivered,106.2,400.0,16.77,0.7,0,4,0.0,0,,21.2,1.0,9.004166666666666,1,Medium Risk,40,670.8
SHP00189,P007,S008,R019,2024-08-07,2024-08-08 18:54:38,,Cancelled,43.7,100.0,12.06,-5.6,0,4,5.6,1,Severe,0.0,,,3,High Risk,35,422.1
SHP00190,P011,S004,R015,2024-02-28,2024-02-29 15:53:13,2024-02-29 11:54:00,Delivered,35.9,400.0,21.42,0.8,-1,2,0.0,0,,12.0,0.0,0.0,3,High Risk,140,2998.8
SHP00191,P015,S010,R006,2024-12-10,2024-12-13 13:56:28,2024-12-15 07:49:12,Delivered,116.2,100.0,6.02,0.5,0,4,0.0,0,,29.0,1.0,41.87888888888889,2,Medium Risk,10,60.2
SHP00192,P005,S009,R013,2024-08-02,2024-08-08 15:32:56,2024-08-09 23:18:00,In Transit,191.3,150.0,13.38,2.1,0,4,0.0,0,,0.0,1.0,31.75111111111111,2,Medium Risk,15,200.7
SHP00193,P006,S006,R027,2024-08-18,2024-08-18 12:03:16,,Cancelled,13.9,400.0,16.77,0.8,0,4,0.0,0,,7.0,,,2,Medium Risk,40,670.8
SHP00194,P014,S008,R014,2024-12-29,2025-01-02 01:57:49,2025-01-03 17:36:00,Delivered,137.6,250.0,16.04,14.5,13,15,0.0,0,,34.4,1.0,39.63638888888889,4,High Risk,87,1395.48
SHP00195,P006,S008,R019,2024-09-10,2024-09-11 14:15:26,2024-09-12 00:48:00,In Transit,48.8,50.0,16.77,-3.8,0,4,3.8,1,Mild,0.0,1.0,10.542777777777776,2,Medium Risk,5,83.85
SHP00196,P014,S002,R024,2024-11-30,2024-12-04 11:59:14,2024-12-13 17:46:48,Delivered,149.9,100.0,16.04,13.7,13,15,0.0,0,,0.0,1.0,221.7927777777778,2,Medium Risk,10,160.4
SHP00197,P008,S004,R026,2024-10-28,2024-10-31 02:27:31,2024-11-01 02:40:12,Delivered,89.7,200.0,19.33,2.5,0,4,0.0,0,,0.0,1.0,24.211388888888887,2,Medium Risk,20,386.6
SHP00198,P018,S005,R020,2024-10-02,2024-10-08 10:26:05,2024-10-07 06:00:00,In Transit,126.0,100.0,16.44,3.8,0,4,0.0,0,,42.0,0.0,0.0,2,Medium Risk,10,164.4
SHP00199,P009,S003,R023,2024-03-08,2024-03-10 17:26:44,2024-03-11 05:52:12,In Transit,59.9,250.0,8.03,-4.1,-1,2,3.1,1,Mild,20.0,1.0,12.424444444444443,5,Critical Risk,187,1501.61
SHP00200,P003,S007,R017,2024-05-22,2024-05-25 07:38:43,2024-05-25 23:54:00,In Transit,95.9,100.0,18.91,4.3,2,6,0.0,0,,0.0,1.0,16.254722222222224,2,Medium Risk,10,189.1
SHP00201,P012,S002,R026,2024-09-30,2024-10-03 03:52:46,,Cancelled,74.2,250.0,18.65,1.3,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00202,P016,S006,R022,2024-01-25,2024-01-30 09:36:06,2024-01-30 11:10:12,Delivered,100.9,150.0,19.67,3.7,0,4,0.0,0,,20.2,1.0,1.5683333333333334,0,Low Risk,0,0.0
SHP00203,P014,S004,R023,2024-03-08,2024-03-10 12:32:17,2024-03-14 00:19:12,Delivered,90.2,300.0,16.04,21.8,13,15,6.800000000000001,1,Severe,22.6,1.0,83.78194444444445,7,Critical Risk,225,3609.0
SHP00204,P006,S001,R013,2024-11-16,2024-11-22 19:17:00,,Cancelled,156.5,500.0,16.77,-6.0,0,4,6.0,1,Severe,0.0,,,3,High Risk,175,2934.75
SHP00205,P015,S001,R001,2024-12-22,2024-12-23 23:25:24,2024-12-24 19:59:24,Delivered,52.3,100.0,6.02,5.4,0,4,1.4000000000000004,1,Mild,17.4,1.0,20.566666666666663,4,High Risk,35,210.7
SHP00206,P012,S005,R005,2024-07-14,2024-07-17 13:41:03,2024-07-18 14:30:00,Delivered,110.5,100.0,18.65,1.1749999999999998,0,4,0.0,0,,0.0,1.0,24.81583333333333,2,Medium Risk,10,186.5
SHP00207,P006,S008,R012,2024-04-19,2024-04-21 00:07:53,2024-04-21 16:00:00,Delivered,64.0,100.0,16.77,-5.5,0,4,5.5,1,Severe,21.3,1.0,15.868611111111113,6,Critical Risk,75,1257.75
SHP00208,P013,S006,R014,2024-06-10,2024-06-13 21:27:30,2024-06-16 03:24:00,Delivered,134.0,250.0,3.35,2.4,0,4,0.0,0,,67.0,1.0,53.94166666666667,4,High Risk,87,291.45
SHP00209,P010,S004,R017,2024-11-06,2024-11-09 05:48:46,2024-11-09 13:30:00,Delivered,85.5,200.0,3.9,-15.3,-18,-15,0.0,0,,21.4,1.0,7.687222222222222,4,High Risk,70,273.0
SHP00210,P020,S002,R017,2024-01-07,2024-01-10 08:26:47,2024-01-11 16:30:00,Delivered,112.5,300.0,23.51,15.1,0,4,11.1,1,Severe,37.5,1.0,32.05361111111111,7,Critical Risk,225,5289.75
SHP00211,P003,S001,R019,2024-02-04,2024-02-05 15:03:49,,Cancelled,31.9,250.0,18.91,15.6,2,6,9.6,1,Severe,10.6,,,6,Critical Risk,187,3536.17
SHP00212,P014,S007,R003,2024-11-23,2024-11-28 22:31:19,2024-11-29 19:12:00,Delivered,163.2,200.0,16.04,14.0,13,15,0.0,0,,40.8,1.0,20.67805555555556,3,High Risk,70,1122.8
SHP00213,P013,S010,R021,2024-11-28,2024-12-01 02:31:16,2024-12-02 18:24:00,Delivered,104.0,100.0,3.35,-5.7,0,4,5.7,1,Severe,0.0,1.0,39.87888888888889,5,Critical Risk,75,251.25
SHP00214,P020,S001,R010,2024-12-07,2024-12-10 22:58:12,2024-12-12 00:30:00,Delivered,120.5,300.0,23.51,-5.0,0,4,5.0,1,Severe,0.0,1.0,25.53,5,Critical Risk,225,5289.75
SHP00215,P012,S003,R024,2024-05-17,2024-05-21 08:08:38,,Cancelled,148.3,100.0,18.65,1.7,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00216,P016,S008,R017,2024-07-03,2024-07-06 07:23:28,,Cancelled,59.8,100.0,19.67,3.1,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00217,P001,S004,R002,2024-08-29,2024-08-30 01:19:37,2024-08-30 00:24:00,Delivered,24.4,400.0,16.53,10.3,2,4,6.300000000000001,1,Severe,9.8,0.0,0.0,6,Critical Risk,300,4959.0
SHP00218,P011,S005,R027,2024-02-09,2024-02-09 10:27:10,2024-02-09 14:51:00,Delivered,13.5,50.0,21.42,-0.3,-1,2,0.0,0,,0.0,1.0,4.397222222222222,1,Medium Risk,5,107.1
SHP00219,P010,S005,R011,2024-02-14,2024-02-16 08:25:46,,Cancelled,73.7,200.0,3.9,-17.1,-18,-15,0.0,0,,44.2,,,3,High Risk,70,273.0
SHP00220,P007,S009,R025,2024-05-05,2024-05-11 01:47:28,2024-05-09 22:06:00,Delivered,118.1,50.0,12.06,2.5,0,4,0.0,0,,39.4,0.0,0.0,2,Medium Risk,5,60.3
SHP00221,P013,S005,R004,2024-04-15,2024-04-15 08:06:50,2024-04-15 10:00:00,Delivered,10.0,250.0,3.35,4.0,0,4,0.0,0,,3.3,1.0,1.886111111111111,2,Medium Risk,25,83.75
SHP00222,P017,S007,R023,2024-07-09,2024-07-11 17:52:59,,Cancelled,69.9,400.0,21.86,2.5,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00223,P005,S004,R010,2024-05-13,2024-05-17 02:10:35,2024-05-18 08:06:00,Delivered,128.1,200.0,13.38,6.7,0,4,2.7,1,Mild,21.3,1.0,29.92361111111111,3,High Risk,70,936.6
SHP00224,P019,S002,R005,2024-02-24,2024-02-27 09:12:50,2024-02-27 00:30:00,In Transit,72.5,200.0,9.85,11.9,8,12,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00225,P004,S002,R006,2024-12-17,2024-12-20 20:52:31,2024-12-21 01:40:48,Delivered,88.8,150.0,11.42,5.4,2,6,0.0,0,,0.0,1.0,4.804722222222222,1,Medium Risk,15,171.3
SHP00226,P013,S009,R002,2024-12-12,2024-12-13 00:52:47,2024-12-12 23:12:00,Delivered,23.2,200.0,3.35,17.7,0,4,13.7,1,Severe,0.0,0.0,0.0,3,High Risk,70,234.5
SHP00227,P005,S002,R001,2024-02-01,2024-02-03 07:48:57,2024-02-03 23:18:00,Delivered,71.3,100.0,13.38,7.8,0,4,3.8,1,Mild,0.0,1.0,15.484166666666669,2,Medium Risk,10,133.8
SHP00228,P003,S001,R003,2024-04-11,2024-04-16 17:56:15,2024-04-19 10:06:00,In Transit,202.1,300.0,18.91,19.5,2,6,13.5,1,Severe,33.7,1.0,64.1625,6,Critical Risk,225,4254.75
SHP00229,P019,S007,R027,2024-07-21,2024-07-21 11:01:05,2024-07-21 12:48:00,Delivered,12.8,250.0,9.85,11.6,8,12,0.0,0,,0.0,1.0,1.7819444444444446,0,Low Risk,0,0.0
SHP00230,P020,S010,R008,2024-11-27,2024-11-30 07:24:31,2024-11-30 15:40:12,Delivered,79.7,150.0,23.51,1.1,0,4,0.0,0,,0.0,1.0,8.261388888888888,1,Medium Risk,15,352.65
SHP00231,P017,S004,R021,2024-10-05,2024-10-08 16:48:27,,Cancelled,111.1,500.0,21.86,2.2,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00232,P013,S005,R006,2024-01-14,2024-01-17 12:36:21,2024-01-19 23:40:48,Delivered,89.8,300.0,3.35,9.9,0,4,5.9,1,Severe,18.0,1.0,59.07416666666666,5,Critical Risk,225,753.75
SHP00233,P004,S004,R022,2024-05-03,2024-05-08 14:11:04,2024-05-11 03:21:36,In Transit,122.1,200.0,11.42,6.0,2,6,0.0,0,,40.7,1.0,61.17555555555556,5,Critical Risk,150,1713.0
SHP00234,P006,S003,R008,2024-10-30,2024-11-02 12:25:31,,Cancelled,81.1,300.0,16.77,2.8,0,4,0.0,0,,32.4,,,2,Medium Risk,30,503.1
SHP00235,P007,S008,R018,2024-06-07,2024-06-08 03:10:46,2024-06-08 02:42:00,Delivered,26.7,200.0,12.06,0.1,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00236,P006,S006,R002,2024-01-12,2024-01-13 00:21:51,2024-01-12 20:30:00,Delivered,20.5,300.0,16.77,2.1,0,4,0.0,0,,12.3,0.0,0.0,2,Medium Risk,30,503.1
SHP00237,P013,S010,R004,2024-06-21,2024-06-21 07:56:55,2024-06-21 08:30:00,Delivered,8.5,500.0,3.35,17.1,0,4,13.1,1,Severe,2.1,1.0,0.5513888888888889,3,High Risk,175,586.25
SHP00238,P018,S010,R026,2024-07-01,2024-07-03 22:50:52,2024-07-03 16:54:00,Delivered,64.9,150.0,16.44,2.8,0,4,0.0,0,,10.8,0.0,0.0,0,Low Risk,0,0.0
SHP00239,P019,S007,R028,2024-10-17,2024-10-20 00:36:50,2024-10-20 17:36:00,Delivered,56.0,100.0,9.85,20.0,8,12,8.0,1,Severe,18.7,1.0,16.98611111111111,6,Critical Risk,75,738.75
SHP00240,P003,S004,R012,2024-06-12,2024-06-14 07:20:19,2024-06-13 21:54:00,Delivered,45.9,200.0,18.91,1.3,2,6,0.7,1,Mild,0.0,0.0,0.0,2,Medium Risk,20,378.2
SHP00241,P012,S005,R026,2024-02-25,2024-02-27 15:40:17,2024-02-28 19:18:00,In Transit,91.3,400.0,18.65,0.7,0,4,0.0,0,,0.0,1.0,27.628611111111116,2,Medium Risk,40,746.0
SHP00242,P013,S002,R027,2024-09-02,2024-09-02 11:26:15,2024-09-02 20:01:12,Delivered,15.4,50.0,3.35,1.8,0,4,0.0,0,,0.0,1.0,8.5825,1,Medium Risk,5,16.75
SHP00243,P004,S002,R011,2024-03-28,2024-03-30 10:14:35,,Cancelled,89.6,300.0,11.42,20.8,2,6,14.8,1,Severe,0.0,,,4,High Risk,105,1199.1
SHP00244,P001,S007,R021,2024-03-25,2024-03-28 08:13:00,2024-03-29 03:30:00,Delivered,99.5,400.0,16.53,3.9,2,4,0.0,0,,24.9,1.0,19.28333333333333,4,High Risk,140,2314.2
SHP00245,P018,S005,R022,2024-05-24,2024-05-28 20:49:07,2024-05-29 05:06:00,In Transit,125.1,50.0,16.44,2.0,0,4,0.0,0,,0.0,1.0,8.28138888888889,1,Medium Risk,5,82.2
SHP00246,P020,S008,R007,2024-02-19,2024-02-24 06:50:33,2024-02-23 09:48:00,In Transit,105.8,250.0,23.51,3.4,0,4,0.0,0,,26.4,0.0,0.0,0,Low Risk,0,0.0
SHP00247,P009,S002,R021,2024-10-05,2024-10-08 07:14:21,2024-10-08 13:54:00,Delivered,85.9,500.0,8.03,-0.9,-1,2,0.0,0,,21.5,1.0,6.660833333333334,4,High Risk,175,1405.25
SHP00248,P019,S001,R005,2024-12-22,2024-12-25 03:17:31,2024-12-26 07:48:00,In Transit,103.8,200.0,9.85,11.9,8,12,0.0,0,,17.3,1.0,28.508055555555558,2,Medium Risk,20,197.0
SHP00249,P014,S009,R022,2024-08-31,2024-09-05 00:11:13,,Cancelled,151.7,50.0,16.04,14.7,13,15,0.0,0,,50.6,,,2,Medium Risk,5,80.2
SHP00250,P020,S003,R004,2024-08-17,2024-08-17 09:19:40,2024-08-17 16:43:12,Delivered,7.6,400.0,23.51,6.5,0,4,2.5,1,Mild,1.3,1.0,7.392222222222222,2,Medium Risk,40,940.4
SHP00251,P020,S005,R011,2024-02-04,2024-02-06 14:56:00,,Cancelled,51.6,50.0,23.51,14.7,0,4,10.7,1,Severe,10.3,,,3,High Risk,17,399.67
SHP00252,P014,S002,R014,2024-03-17,2024-03-21 03:49:09,,Cancelled,85.9,100.0,16.04,29.3,13,15,14.3,1,Severe,43.0,,,5,Critical Risk,75,1203.0
SHP00253,P014,S005,R013,2024-12-01,2024-12-07 16:34:20,2024-12-08 10:06:00,Delivered,178.1,400.0,16.04,13.3,13,15,0.0,0,,35.6,1.0,17.52777777777778,1,Medium Risk,40,641.6
