reading_id,shipment_id,reading_timestamp,sensor_temperature,sensor_id
T000466,SHP00114,2024-11-07 05:56:19,2.2,SEN185
T000467,SHP00115,2024-07-10 02:25:14,0.8,SEN167
T000468,SHP00115,2024-07-10 17:08:39,1.0,SEN154
T000469,SHP00115,2024-07-10 08:30:14,0.9,SEN136
T000470,SHP00115,2024-07-10 14:42:07,3.5,SEN192
T000471,SHP00115,2024-07-10 04:09:39,2.1,SEN153
T000472,SHP00115,2024-07-09 19:26:50,4.0,SEN199
T000473,SHP00116,2024-07-17 04:50:10,0.4,SEN105
T000474,SHP00116,2024-07-18 18:09:06,0.6,SEN139
T000475,SHP00117,2024-08-16 14:30:11,1.1,SEN123
T000476,SHP00117,2024-08-16 09:59:42,0.1,SEN106
T000477,SHP00117,2024-08-16 01:20:19,3.0,SEN100
T000478,SHP00118,2024-12-30 11:02:20,-17.7,SEN164
T000479,SHP00118,2024-12-29 09:43:35,-15.0,SEN107
T000481,SHP00119,2024-10-21 19:47:46,9.0,SEN106
T000482,SHP00119,2024-10-20 01:33:24,3.6,SEN101
T000483,SHP00119,2024-10-20 22:47:33,3.8,SEN114
T000484,SHP00119,2024-10-20 23:49:34,3.5,SEN112
T000485,SHP00119,2024-10-21 07:18:25,2.9,SEN153
T000486,SHP00119,2024-10-21 18:27:43,3.5,SEN196
T000487,SHP00120,2024-07-29 23:24:33,5.2,SEN145
T000488,SHP00120,2024-07-29 12:03:37,2.5,SEN106
T000489,SHP00120,2024-07-29 03:55:40,1.0,SEN136
T000490,SHP00120,2024-07-29 15:25:50,9.1,SEN142
T000491,SHP00120,2024-07-29 06:10:36,11.4,SEN109
T000493,SHP00121,2024-09-14 22:40:56,0.5,SEN121
T000494,SHP00121,2024-09-15 16:10:54,2.7,SEN166
T000495,SHP00122,2024-02-11 04:44:23,3.1,SEN107
T000496,SHP00122,2024-02-11 21:23:01,1.9,SEN113
T000497,SHP00123,2024-12-03 05:19:52,10.8,SEN178
T000498,SHP00123,2024-12-03 06:13:45,11.3,SEN125
T000499,SHP00123,2024-12-04 04:13:39,11.5,SEN149
T000500,SHP00123,2024-12-03 05:47:22,10.0,SEN125
T000501,SHP00123,2024-12-03 01:56:07,11.4,SEN153
T000502,SHP00124,2024-10-19 00:20:05,9.2,SEN136
T000503,SHP00124,2024-10-20 10:22:59,1.0,SEN146
T000504,SHP00124,2024-10-20 22:34:24,5.7,SEN104
T000505,SHP00124,2024-10-20 08:07:05,1.0,SEN137
T000506,SHP00124,2024-10-19 10:14:16,1.3,SEN150
T000508,SHP00125,2024-01-31 18:27:13,3.2,SEN185
T000509,SHP00125,2024-02-01 16:39:07,8.4,SEN133
T000510,SHP00125,2024-01-31 18:40:07,1.9,SEN156
T000511,SHP00125,2024-01-31 20:58:21,1.4,SEN188
T000512,SHP00125,2024-02-01 23:09:43,2.3,SEN146
T000513,SHP00126,2024-10-14 05:32:28,0.2,SEN152
T000514,SHP00126,2024-10-14 18:38:34,10.6,SEN100
T000515,SHP00126,2024-10-14 09:29:09,0.0,SEN105
T000516,SHP00127,2024-03-22 07:30:50,22.1,SEN127
T000517,SHP00127,2024-03-23 05:45:36,14.4,SEN128
T000518,SHP00127,2024-03-23 17:03:12,13.6,SEN164
T000519,SHP00127,2024-03-22 14:28:06,13.0,SEN113
T000520,SHP00127,2024-03-23 14:51:19,14.2,SEN101
T000521,SHP00127,2024-03-22 07:04:23,13.5,SEN147
T000522,SHP00128,2024-08-23 12:39:18,4.9,SEN191
T000523,SHP00128,2024-08-22 13:57:30,3.6,SEN191
T000524,SHP00129,2024-07-07 05:29:39,14.7,SEN142
T000525,SHP00129,2024-07-06 04:29:12,14.1,SEN141
T000526,SHP00129,2024-07-07 12:31:50,13.2,SEN163
T000527,SHP00130,2024-11-15 23:32:52,4.0,SEN174
T000528,SHP00130,2024-11-15 05:52:09,10.8,SEN160
T000529,SHP00130,2024-11-16 11:44:02,1.3,SEN114
T000530,SHP00130,2024-11-16 19:28:47,3.1,SEN163
T000531,SHP00130,2024-11-15 11:14:31,0.4,SEN147
T000532,SHP00131,2024-07-24 17:23:22,0.4,SEN119
T000533,SHP00131,2024-07-24 02:11:22,3.8,SEN185
T000534,SHP00131,2024-07-24 10:53:59,7.7,SEN149
T000535,SHP00131,2024-07-24 14:03:01,1.2,SEN197
T000536,SHP00131,2024-07-25 13:02:30,4.0,SEN154
T000537,SHP00131,2024-07-24 01:45:38,7.7,SEN108
T000538,SHP00132,2024-07-20 02:56:06,1.8,SEN164
T000539,SHP00132,2024-07-21 14:39:51,1.4,SEN196
T000540,SHP00132,2024-07-21 06:46:42,2.1,SEN129
T000541,SHP00132,2024-07-20 10:23:33,2.9,SEN162
T000542,SHP00132,2024-07-21 01:26:37,3.9,SEN199
T000543,SHP00133,2024-12-10 03:29:56,6.4,SEN138
T000544,SHP00133,2024-12-10 22:01:58,2.6,SEN123
T000545,SHP00133,2024-12-10 08:17:32,2.3,SEN133
T000546,SHP00134,2024-01-27 07:04:48,9.6,SEN157
T000547,SHP00134,2024-01-27 14:24:44,10.1,SEN105
T000548,SHP00134,2024-01-27 06:31:59,9.7,SEN157
T000549,SHP00134,2024-01-27 09:55:47,9.5,SEN161
T000551,SHP00135,2024-08-13 19:14:33,5.9,SEN153
T000552,SHP00135,2024-08-13 06:01:05,3.4,SEN167
T000553,SHP00135,2024-08-13 22:48:31,4.0,SEN106
T000554,SHP00136,2024-10-15 14:16:18,9.6,SEN166
T000555,SHP00136,2024-10-14 18:52:56,8.2,SEN186
T000556,SHP00136,2024-10-14 16:03:40,0.2,SEN147
T000557,SHP00136,2024-10-14 16:38:56,6.1,SEN103
T000558,SHP00136,2024-10-15 04:59:28,3.8,SEN118
T000559,SHP00137,2024-04-08 04:01:22,0.3,SEN141
T000560,SHP00137,2024-04-09 21:40:26,0.3,SEN199
T000561,SHP00137,2024-04-09 07:29:57,-0.4,SEN141
T000562,SHP00137,2024-04-08 22:44:13,-0.8,SEN176
T000563,SHP00137,2024-04-08 16:16:19,6.0,SEN132
T000564,SHP00138,2024-10-14 09:48:51,-0.8,SEN103
T000565,SHP00138,2024-10-13 12:27:51,1.3,SEN123
T000566,SHP00138,2024-10-14 11:58:47,1.6,SEN116
T000567,SHP00139,2024-05-28 09:53:45,0.7,SEN122
T000569,SHP00139,2024-05-28 15:50:46,10.7,SEN183
T000570,SHP00139,2024-05-27 05:47:35,7.4,SEN162
T000571,SHP00139,2024-05-28 13:24:46,0.7,SEN120
T000572,SHP00140,2024-10-27 13:52:10,9.0,SEN170
T000573,SHP00140,2024-10-27 01:33:15,4.2,SEN122
T000575,SHP00140,2024-10-27 08:36:00,5.4,SEN103
T000576,SHP00140,2024-10-28 23:45:19,12.0,SEN172
T000577,SHP00140,2024-10-28 23:51:01,6.1,SEN134
T000578,SHP00141,2024-03-22 15:47:01,1.1,SEN107
T000579,SHP00141,2024-03-21 03:25:47,0.1,SEN159
T000580,SHP00141,2024-03-22 20:14:10,10.1,SEN110
T000581,SHP00142,2024-10-01 13:22:10,9.6,SEN143
T000582,SHP00142,2024-09-30 13:58:40,5.8,SEN125
T000583,SHP00142,2024-09-30 22:01:27,3.7,SEN132
T000584,SHP00142,2024-09-30 10:44:45,9.0,SEN114
T000585,SHP00142,2024-10-01 03:02:01,9.5,SEN156
T000588,SHP00143,2024-05-28 07:30:04,6.1,SEN144
T000589,SHP00143,2024-05-29 23:21:31,2.5,SEN141
T000590,SHP00143,2024-05-29 11:25:54,2.4,SEN128
T000591,SHP00144,2024-09-16 12:23:21,0.6,SEN123
T000592,SHP00144,2024-09-16 18:57:02,0.3,SEN115
T000593,SHP00144,2024-09-16 07:18:23,5.8,SEN138
T000594,SHP00145,2024-04-09 15:51:40,-14.5,SEN191
T000595,SHP00145,2024-04-08 15:53:38,-16.8,SEN121
T000596,SHP00145,2024-04-09 06:56:13,-17.5,SEN145
T000598,SHP00145,2024-04-08 01:07:22,-16.2,SEN192
T000599,SHP00145,2024-04-08 20:52:21,-15.4,SEN100
T000600,SHP00146,2024-07-16 12:10:11,4.0,SEN102
T000601,SHP00146,2024-07-16 07:55:30,2.2,SEN113
T000602,SHP00146,2024-07-15 08:14:39,3.4,SEN105
T000603,SHP00146,2024-07-16 19:23:51,3.1,SEN199
T000604,SHP00146,2024-07-16 15:03:52,6.4,SEN179
T000605,SHP00147,2024-06-07 19:51:56,3.1,SEN174
T000606,SHP00147,2024-06-06 16:43:40,3.8,SEN124
T000607,SHP00148,2024-09-01 08:03:11,0.0,SEN145
T000608,SHP00148,2024-09-01 17:57:48,0.6,SEN183
T000609,SHP00148,2024-09-02 22:43:27,6.8,SEN114
T000610,SHP00149,2024-02-11 16:12:24,5.8,SEN142
T000611,SHP00149,2024-02-11 01:36:09,9.5,SEN151
T000612,SHP00149,2024-02-12 14:48:35,3.3,SEN136
T000613,SHP00149,2024-02-11 09:17:41,0.8,SEN199
T000614,SHP00149,2024-02-11 14:08:17,3.5,SEN131
T000615,SHP00149,2024-02-11 20:29:03,0.7,SEN100
T000616,SHP00150,2024-12-15 11:32:24,2.3,SEN182
T000617,SHP00150,2024-12-15 22:21:50,0.5,SEN134
T000618,SHP00150,2024-12-15 18:13:32,4.7,SEN107
T000619,SHP00150,2024-12-15 04:43:31,1.3,SEN140
T000620,SHP00150,2024-12-15 05:30:35,8.9,SEN107
T000621,SHP00150,2024-12-14 23:49:40,1.0,SEN125
T000622,SHP00151,2024-12-10 17:50:28,2.6,SEN120
T000623,SHP00151,2024-12-10 08:44:53,2.0,SEN199
T000624,SHP00152,2024-01-18 19:16:51,3.1,SEN143
T000625,SHP00152,2024-01-18 04:07:33,3.6,SEN123
T000626,SHP00152,2024-01-17 10:59:45,2.2,SEN161
T000627,SHP00152,2024-01-17 06:08:57,3.4,SEN154
T000628,SHP00153,2024-12-16 16:56:46,0.6,SEN180
T000629,SHP00153,2024-12-15 04:56:18,6.0,SEN118
T000630,SHP00153,2024-12-15 20:26:05,3.6,SEN157
T000631,SHP00153,2024-12-15 00:12:59,5.8,SEN175
T000632,SHP00154,2024-08-26 19:18:52,3.8,SEN140
T000633,SHP00154,2024-08-25 09:10:13,6.2,SEN190
T000634,SHP00154,2024-08-25 11:03:10,2.7,SEN142
T000635,SHP00155,2024-01-09 10:04:27,2.2,SEN198
T000636,SHP00155,2024-01-09 05:02:35,3.2,SEN130
T000637,SHP00155,2024-01-10 16:51:53,2.1,SEN162
T000638,SHP00155,2024-01-09 06:42:12,7.7,SEN159
T000640,SHP00156,2024-01-29 04:29:03,5.2,SEN169
T000641,SHP00156,2024-01-30 06:09:27,3.3,SEN186
T000642,SHP00156,2024-01-30 13:58:42,3.7,SEN175
T000643,SHP00156,2024-01-29 00:21:22,3.7,SEN198
T000644,SHP00156,2024-01-29 20:42:29,2.0,SEN181
T000645,SHP00157,2024-06-02 10:01:49,5.6,SEN130
T000646,SHP00157,2024-06-03 23:20:11,8.7,SEN155
T000647,SHP00157,2024-06-03 05:38:25,1.4,SEN107
T000648,SHP00157,2024-06-03 02:03:33,1.9,SEN137
T000650,SHP00158,2024-12-22 17:14:43,3.1,SEN167
T000651,SHP00158,2024-12-23 01:59:28,3.3,SEN199
T000652,SHP00158,2024-12-23 14:05:57,1.7,SEN117
T000653,SHP00158,2024-12-23 11:30:12,0.7,SEN134
T000654,SHP00159,2024-08-02 13:23:17,3.3,SEN146
T000655,SHP00159,2024-08-02 13:26:48,2.4,SEN140
T000656,SHP00159,2024-08-02 04:06:32,2.2,SEN121
T000657,SHP00159,2024-08-02 17:44:22,2.3,SEN101
T000658,SHP00159,2024-08-01 16:55:41,8.3,SEN184
T000659,SHP00160,2024-07-12 14:23:38,3.5,SEN122
T000660,SHP00160,2024-07-13 12:30:10,0.8,SEN123
T000661,SHP00160,2024-07-13 21:23:48,0.4,SEN120
T000662,SHP00160,2024-07-12 13:47:55,1.1,SEN173
T000663,SHP00160,2024-07-12 00:38:43,0.0,SEN189
T000664,SHP00161,2024-03-01 21:16:56,3.7,SEN117
T000665,SHP00161,2024-03-02 20:05:27,2.0,SEN143
T000666,SHP00161,2024-03-02 03:52:27,4.4,SEN155
T000667,SHP00161,2024-03-02 16:07:32,2.1,SEN182
T000668,SHP00161,2024-03-02 05:29:49,3.4,SEN106
T000669,SHP00162,2024-05-14 12:37:29,1.0,SEN168
T000670,SHP00162,2024-05-13 14:17:53,0.5,SEN159
T000671,SHP00163,2024-04-23 18:21:05,3.2,SEN100
T000672,SHP00163,2024-04-23 01:01:15,2.8,SEN167
T000673,SHP00164,2024-10-08 15:22:40,10.6,SEN135
T000674,SHP00164,2024-10-09 11:55:17,11.7,SEN107
T000675,SHP00164,2024-10-08 06:13:49,9.7,SEN136
T000676,SHP00165,2024-10-06 16:59:29,2.9,SEN101
T000677,SHP00165,2024-10-06 08:19:34,0.9,SEN134
T000678,SHP00165,2024-10-06 20:25:45,1.8,SEN118
T000679,SHP00166,2024-03-12 17:37:57,2.4,SEN125
T000680,SHP00166,2024-03-12 06:51:35,4.9,SEN179
T000681,SHP00166,2024-03-12 22:19:11,3.4,SEN138
T000683,SHP00167,2024-09-06 05:34:57,3.3,SEN195
T000684,SHP00167,2024-09-06 22:33:13,0.7,SEN149
T000685,SHP00168,2024-05-04 18:55:34,5.8,SEN196
T000686,SHP00168,2024-05-03 10:00:16,5.4,SEN132
T000687,SHP00168,2024-05-04 22:47:04,2.7,SEN135
T000688,SHP00168,2024-05-03 22:43:20,12.5,SEN143
T000689,SHP00168,2024-05-03 00:56:56,4.2,SEN111
T000690,SHP00168,2024-05-04 05:32:37,10.0,SEN124
T000691,SHP00169,2024-02-12 18:20:44,0.7,SEN136
T000692,SHP00169,2024-02-11 12:47:49,1.8,SEN134
T000693,SHP00169,2024-02-11 10:30:47,2.0,SEN144
T000694,SHP00170,2024-08-11 00:02:49,12.4,SEN149
T000695,SHP00170,2024-08-11 12:31:15,3.8,SEN101
T000696,SHP00170,2024-08-11 13:05:24,5.5,SEN147
T000697,SHP00170,2024-08-11 12:31:52,3.5,SEN153
T000698,SHP00170,2024-08-11 09:02:03,2.2,SEN122
T000699,SHP00171,2024-02-08 12:46:42,2.9,SEN183
T000700,SHP00171,2024-02-09 04:35:23,3.8,SEN129
T000701,SHP00171,2024-02-09 18:30:37,1.3,SEN161
T000702,SHP00172,2024-03-24 13:22:09,1.6,SEN141
T000703,SHP00172,2024-03-25 16:05:27,8.8,SEN104
T000704,SHP00172,2024-03-25 01:36:51,0.9,SEN133
T000705,SHP00172,2024-03-24 23:27:32,0.2,SEN182
T000706,SHP00173,2024-02-20 21:52:09,1.2,SEN166
T000707,SHP00173,2024-02-20 02:27:32,0.8,SEN193
T000708,SHP00173,2024-02-20 21:39:57,2.2,SEN183
T000710,SHP00173,2024-02-20 06:18:21,10.8,SEN149
T000711,SHP00174,2024-07-02 19:15:49,3.7,SEN108
T000712,SHP00174,2024-07-02 09:18:44,1.2,SEN166
T000713,SHP00174,2024-07-02 05:13:42,2.1,SEN104
T000714,SHP00175,2024-12-31 09:23:50,0.4,SEN173
T000715,SHP00175,2024-12-31 00:49:01,2.1,SEN142
T000716,SHP00176,2024-08-18 16:12:22,4.6,SEN149
T000717,SHP00176,2024-08-17 17:26:25,5.9,SEN196
T000718,SHP00177,2024-10-13 10:56:20,3.6,SEN131
T000719,SHP00177,2024-10-14 04:25:21,3.7,SEN131
T000720,SHP00177,2024-10-14 06:56:28,1.6,SEN185
T000721,SHP00177,2024-10-13 22:36:29,3.3,SEN115
T000722,SHP00177,2024-10-14 11:16:29,0.5,SEN153
T000723,SHP00178,2024-05-22 03:34:57,9.8,SEN135
T000724,SHP00178,2024-05-22 13:00:45,10.9,SEN157
T000725,SHP00178,2024-05-21 15:47:47,4.0,SEN164
T000726,SHP00178,2024-05-22 14:48:00,11.4,SEN105
T000727,SHP00178,2024-05-22 03:29:12,5.0,SEN126
T000728,SHP00179,2024-07-22 00:43:18,0.7,SEN179
T000729,SHP00179,2024-07-21 23:06:56,8.0,SEN151
T000730,SHP00179,2024-07-22 14:20:36,3.4,SEN181
T000731,SHP00179,2024-07-22 08:11:44,0.1,SEN138
T000732,SHP00180,2024-04-01 09:20:04,3.3,SEN107
T000733,SHP00180,2024-03-31 20:17:03,3.4,SEN189
T000734,SHP00180,2024-03-31 19:16:14,8.4,SEN192
T000735,SHP00180,2024-03-31 09:53:05,1.6,SEN107
T000736,SHP00180,2024-03-31 07:49:02,7.2,SEN186
T000737,SHP00180,2024-03-31 09:11:58,4.1,SEN174
T000738,SHP00181,2024-10-16 16:17:11,3.3,SEN110
T000739,SHP00181,2024-10-16 01:45:08,2.3,SEN120
T000740,SHP00181,2024-10-15 20:05:47,2.2,SEN141
T000742,SHP00181,2024-10-16 19:53:31,1.8,SEN100
T000743,SHP00181,2024-10-15 14:46:55,3.3,SEN133
T000744,SHP00182,2024-09-12 01:26:59,3.2,SEN191
T000745,SHP00182,2024-09-13 21:46:36,4.1,SEN130
T000747,SHP00183,2024-12-21 04:52:19,4.0,SEN102
T000748,SHP00183,2024-12-21 03:08:52,1.4,SEN153
T000749,SHP00183,2024-12-21 04:44:35,4.0,SEN108
T000750,SHP00183,2024-12-20 21:04:51,3.3,SEN100
T000751,SHP00184,2024-11-09 07:47:43,2.4,SEN134
T000752,SHP00184,2024-11-10 11:38:23,3.6,SEN135
T000753,SHP00184,2024-11-09 02:36:23,1.0,SEN118
T000754,SHP00184,2024-11-10 15:27:26,9.5,SEN109
T000755,SHP00185,2024-10-24 22:37:51,0.4,SEN100
T000756,SHP00185,2024-10-25 06:45:46,1.5,SEN184
T000757,SHP00185,2024-10-25 18:23:07,0.5,SEN167
T000758,SHP00185,2024-10-25 19:20:26,3.0,SEN106
T000759,SHP00185,2024-10-24 12:07:28,2.6,SEN198
T000760,SHP00186,2024-03-01 19:15:36,-9.7,SEN183
T000761,SHP00186,2024-02-29 09:35:10,-17.0,SEN157
T000762,SHP00186,2024-02-29 02:36:40,-14.1,SEN176
T000764,SHP00186,2024-02-29 01:29:31,-17.9,SEN180
T000765,SHP00186,2024-03-01 19:06:58,-16.4,SEN108
T000766,SHP00187,2024-06-02 07:56:56,0.6,SEN153
T000767,SHP00187,2024-06-03 12:58:44,2.6,SEN138
T000768,SHP00187,2024-06-03 21:25:59,6.6,SEN184
T000769,SHP00187,2024-06-03 00:47:03,7.7,SEN184
T000770,SHP00187,2024-06-03 03:07:02,1.4,SEN182
T000771,SHP00188,2024-06-18 20:06:34,0.4,SEN100
T000772,SHP00188,2024-06-18 05:23:31,2.4,SEN176
T000773,SHP00188,2024-06-18 05:17:18,7.1,SEN160
T000774,SHP00188,2024-06-19 02:45:30,0.5,SEN167
T000775,SHP00188,2024-06-19 05:59:42,0.1,SEN158
T000776,SHP00189,2024-08-08 23:43:29,3.2,SEN153
T000777,SHP00189,2024-08-07 12:41:56,3.6,SEN134
T000778,SHP00190,2024-02-29 06:15:00,0.8,SEN123
T000779,SHP00190,2024-02-29 01:03:07,0.0,SEN162
T000780,SHP00190,2024-02-28 00:31:32,2.6,SEN195
T000781,SHP00191,2024-12-10 06:50:42,11.4,SEN120
T000782,SHP00191,2024-12-10 19:34:31,1.5,SEN102
T000783,SHP00191,2024-12-10 07:29:53,3.8,SEN128
T000784,SHP00191,2024-12-10 08:46:00,1.0,SEN134
T000785,SHP00192,2024-08-03 20:29:18,3.3,SEN107
T000786,SHP00192,2024-08-03 12:31:48,1.5,SEN100
T000787,SHP00192,2024-08-02 11:37:46,3.0,SEN140
T000788,SHP00192,2024-08-03 09:06:21,3.1,SEN105
T000789,SHP00192,2024-08-03 12:40:36,0.9,SEN132
T000790,SHP00192,2024-08-03 01:34:25,0.3,SEN156
T000791,SHP00193,2024-08-18 00:46:51,6.2,SEN131
T000792,SHP00193,2024-08-18 13:03:17,10.6,SEN165
T000793,SHP00193,2024-08-19 17:57:55,0.5,SEN172
T000794,SHP00193,2024-08-19 00:51:10,2.0,SEN135
T000795,SHP00194,2024-12-30 22:06:54,15.0,SEN129
T000796,SHP00194,2024-12-30 14:43:34,13.8,SEN177
T000797,SHP00194,2024-12-29 19:34:19,22.8,SEN174
T000798,SHP00194,2024-12-29 14:53:59,13.7,SEN162
T000801,SHP00195,2024-09-11 03:03:23,3.8,SEN116
T000802,SHP00196,2024-12-01 22:23:30,13.8,SEN172
T000803,SHP00196,2024-12-01 18:50:30,13.4,SEN148
T000805,SHP00197,2024-10-29 13:58:26,2.9,SEN193
T000806,SHP00197,2024-10-29 12:04:18,0.9,SEN194
T000807,SHP00197,2024-10-29 02:41:12,3.9,SEN159
T000808,SHP00197,2024-10-28 08:59:23,1.8,SEN199
T000809,SHP00197,2024-10-28 11:51:31,1.2,SEN167
T000810,SHP00198,2024-10-03 14:45:32,3.8,SEN177
T000811,SHP00198,2024-10-02 09:36:24,4.8,SEN167
T000812,SHP00198,2024-10-03 04:46:31,3.9,SEN119
T000813,SHP00199,2024-03-09 19:02:47,-0.9,SEN137
T000814,SHP00199,2024-03-09 07:35:41,1.0,SEN159
T000815,SHP00199,2024-03-09 05:36:47,3.2,SEN195
T000817,SHP00200,2024-05-22 13:38:37,2.1,SEN172
T000818,SHP00201,2024-09-30 09:47:52,0.5,SEN173
T000819,SHP00201,2024-10-01 06:30:26,0.6,SEN169
T000820,SHP00202,2024-01-26 01:55:37,2.4,SEN182
T000821,SHP00202,2024-01-25 14:15:42,2.7,SEN195
T000822,SHP00202,2024-01-25 06:30:02,11.5,SEN101
T000823,SHP00202,2024-01-26 07:09:01,3.9,SEN107
T000824,SHP00202,2024-01-26 15:55:09,0.9,SEN103
T000826,SHP00203,2024-03-09 19:28:32,13.5,SEN151
T000827,SHP00203,2024-03-09 21:07:40,14.9,SEN199
T000828,SHP00203,2024-03-09 15:11:23,14.9,SEN183
T000830,SHP00203,2024-03-09 07:37:34,15.7,SEN131
T000831,SHP00204,2024-11-16 04:49:27,1.6,SEN167
T000832,SHP00204,2024-11-16 23:03:14,1.3,SEN196
T000833,SHP00205,2024-12-22 11:53:58,4.1,SEN139
T000834,SHP00205,2024-12-22 07:50:29,0.5,SEN128
T000836,SHP00205,2024-12-22 04:39:10,3.4,SEN106
T000837,SHP00206,2024-07-14 08:08:19,0.8,SEN163
T000839,SHP00206,2024-07-15 07:50:08,2.3,SEN105
T000840,SHP00206,2024-07-15 05:51:23,1.3,SEN174
T000841,SHP00206,2024-07-14 09:31:02,0.3,SEN161
T000842,SHP00207,2024-04-19 14:19:01,0.2,SEN123
T000843,SHP00207,2024-04-19 14:54:15,10.8,SEN157
T000844,SHP00207,2024-04-20 13:25:37,2.4,SEN163
T000845,SHP00208,2024-06-11 01:39:29,3.0,SEN116
T000846,SHP00208,2024-06-10 03:09:11,6.5,SEN100
T000847,SHP00208,2024-06-10 15:25:29,1.9,SEN199
T000848,SHP00208,2024-06-10 22:37:06,4.6,SEN104
T000850,SHP00209,2024-11-07 22:07:43,-15.9,SEN121
T000851,SHP00209,2024-11-06 03:45:57,-10.3,SEN145
T000852,SHP00209,2024-11-06 01:46:40,-15.1,SEN109
T000853,SHP00209,2024-11-06 00:04:11,-16.9,SEN144
T000854,SHP00210,2024-01-08 14:46:21,2.9,SEN141
T000855,SHP00210,2024-01-07 13:01:11,7.6,SEN179
T000856,SHP00210,2024-01-08 04:54:33,1.5,SEN114
T000857,SHP00210,2024-01-07 23:36:39,4.4,SEN160
T000858,SHP00210,2024-01-08 04:12:57,1.1,SEN101
T000859,SHP00210,2024-01-07 14:57:51,1.3,SEN169
T000861,SHP00211,2024-02-05 14:36:18,2.7,SEN103
T000862,SHP00211,2024-02-04 18:53:43,4.4,SEN120
T000863,SHP00211,2024-02-04 01:54:55,11.9,SEN165
T000864,SHP00212,2024-11-23 19:10:05,19.4,SEN135
T000865,SHP00212,2024-11-23 01:00:36,14.4,SEN156
T000866,SHP00212,2024-11-23 18:48:13,13.0,SEN120
T000867,SHP00212,2024-11-24 22:35:58,13.7,SEN148
T000868,SHP00213,2024-11-28 09:55:08,2.8,SEN126
T000869,SHP00213,2024-11-28 20:02:28,1.4,SEN125
T000870,SHP00213,2024-11-29 23:18:06,0.8,SEN138
T000871,SHP00213,2024-11-29 19:34:42,0.1,SEN106
T000872,SHP00214,2024-12-08 22:19:04,2.0,SEN171
T000873,SHP00214,2024-12-08 04:38:09,3.9,SEN105
T000875,SHP00214,2024-12-08 10:41:54,2.2,SEN188
T000876,SHP00214,2024-12-08 17:33:04,3.9,SEN110
T000877,SHP00215,2024-05-17 06:58:20,3.4,SEN149
T000878,SHP00215,2024-05-18 01:46:53,0.4,SEN170
T000879,SHP00216,2024-07-04 14:24:59,1.4,SEN130
T000880,SHP00216,2024-07-04 04:30:43,0.5,SEN151
T000881,SHP00216,2024-07-04 14:20:18,4.0,SEN186
T000883,SHP00217,2024-08-29 22:51:01,9.4,SEN134
T000884,SHP00217,2024-08-29 23:03:06,2.6,SEN189
T000886,SHP00217,2024-08-30 20:05:22,10.2,SEN125
T000887,SHP00217,2024-08-29 13:53:06,3.5,SEN195
T000888,SHP00217,2024-08-29 16:16:12,3.2,SEN131
T000889,SHP00218,2024-02-09 23:19:26,1.6,SEN149
T000891,SHP00218,2024-02-10 03:39:30,1.1,SEN100
T000892,SHP00218,2024-02-09 06:37:03,1.9,SEN149
T000893,SHP00218,2024-02-09 00:47:21,0.6,SEN147
T000894,SHP00218,2024-02-09 21:31:27,0.7,SEN127
T000895,SHP00219,2024-02-15 20:33:00,-17.9,SEN106
T000896,SHP00219,2024-02-14 18:59:55,-17.9,SEN155
T000897,SHP00219,2024-02-14 06:12:17,-12.0,SEN167
T000898,SHP00219,2024-02-15 06:23:52,-14.3,SEN134
T000899,SHP00219,2024-02-15 04:12:46,-10.0,SEN101
T000900,SHP00220,2024-05-06 23:26:41,2.4,SEN107
T000901,SHP00220,2024-05-05 01:22:58,5.9,SEN146
T000902,SHP00220,2024-05-05 16:16:13,2.4,SEN188
T000903,SHP00221,2024-04-15 17:48:33,7.7,SEN159
T000904,SHP00221,2024-04-16 17:09:30,1.5,SEN173
T000905,SHP00221,2024-04-15 18:50:10,0.7,SEN106
T000906,SHP00222,2024-07-09 06:23:10,1.7,SEN159
T000907,SHP00222,2024-07-09 23:39:49,3.3,SEN137
T000908,SHP00222,2024-07-09 13:07:15,1.0,SEN180
T000909,SHP00222,2024-07-09 15:18:47,0.5,SEN195
T000910,SHP00222,2024-07-10 09:17:14,2.4,SEN142
T000911,SHP00222,2024-07-10 02:45:25,0.4,SEN180
T000912,SHP00223,2024-05-13 18:41:09,2.2,SEN180
T000913,SHP00223,2024-05-14 18:32:35,0.8,SEN136
T000914,SHP00223,2024-05-13 19:29:41,7.2,SEN121
T000915,SHP00223,2024-05-13 07:10:17,2.7,SEN163
T000916,SHP00223,2024-05-14 09:34:18,0.2,SEN148
T000917,SHP00223,2024-05-13 19:36:09,3.9,SEN153
T000918,SHP00224,2024-02-24 21:29:13,9.7,SEN137
T000919,SHP00224,2024-02-25 12:22:22,10.6,SEN151
T000920,SHP00224,2024-02-25 14:23:21,8.8,SEN108
T000921,SHP00225,2024-12-17 17:58:26,2.1,SEN125
T000922,SHP00225,2024-12-17 11:03:33,2.3,SEN192
T000923,SHP00225,2024-12-17 23:51:30,2.4,SEN112
T000924,SHP00225,2024-12-18 01:16:29,2.2,SEN173
T000925,SHP00226,2024-12-12 14:30:23,0.7,SEN126
T000926,SHP00226,2024-12-12 21:13:55,1.3,SEN133
T000927,SHP00227,2024-02-02 11:07:56,3.9,SEN146
T000928,SHP00227,2024-02-01 15:21:14,2.7,SEN159
T000929,SHP00228,2024-04-11 05:54:33,4.9,SEN194
T000930,SHP00228,2024-04-12 01:11:10,4.6,SEN173
